time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duV[unit=""]
2012-01-10T18:00:00Z,44.2081,86.1061,-0.005631451494991779
2012-01-10T21:00:00Z,44.2081,86.1061,-0.005433448124676943
2012-01-11T00:00:00Z,44.2081,86.1061,-0.00490597914904356
2012-01-11T03:00:00Z,44.2081,86.1061,-0.004485639277845621
2012-01-11T06:00:00Z,44.2081,86.1061,-0.0038643348962068558
2012-01-11T09:00:00Z,44.2081,86.1061,-0.0038160341791808605
2012-01-11T12:00:00Z,44.2081,86.1061,-0.003642501775175333
2012-01-11T15:00:00Z,44.2081,86.1061,-0.0033539910800755024
2012-01-11T18:00:00Z,44.2081,86.1061,-0.0033469831105321646
2012-01-11T21:00:00Z,44.2081,86.1061,-0.003285561688244343
2012-01-12T00:00:00Z,44.2081,86.1061,-0.0030770464800298214
2012-01-12T03:00:00Z,44.2081,86.1061,-0.0028735054656863213
2012-01-12T06:00:00Z,44.2081,86.1061,-0.0025501239579170942
2012-01-12T09:00:00Z,44.2081,86.1061,-0.002740756841376424
2012-01-12T12:00:00Z,44.2081,86.1061,-0.002515354659408331
2012-01-12T15:00:00Z,44.2081,86.1061,-0.0023354790173470974
2012-01-12T18:00:00Z,44.2081,86.1061,-0.002184877637773752
2012-01-12T21:00:00Z,44.2081,86.1061,-0.0020440947264432907
2012-01-13T00:00:00Z,44.2081,86.1061,-0.0016549655701965094
2012-01-13T03:00:00Z,44.2081,86.1061,-0.0014710971154272556
2012-01-13T06:00:00Z,44.2081,86.1061,-0.001033408334478736
2012-01-13T09:00:00Z,44.2081,86.1061,-9.21986997127533E-4
2012-01-13T12:00:00Z,44.2081,86.1061,-5.68500894587487E-4
2012-01-13T15:00:00Z,44.2081,86.1061,-3.6590563831850886E-4
2012-01-13T18:00:00Z,44.2081,86.1061,-2.1017758990637958E-4
2012-01-13T21:00:00Z,44.2081,86.1061,-1.7880473751574755E-4
2012-01-14T00:00:00Z,44.2081,86.1061,-9.009576751850545E-5
2012-01-14T03:00:00Z,44.2081,86.1061,3.3076226827688515E-5
2012-01-14T06:00:00Z,44.2081,86.1061,4.0277751395478845E-4
2012-01-14T09:00:00Z,44.2081,86.1061,4.867888637818396E-4
2012-01-14T12:00:00Z,44.2081,86.1061,8.980550337582827E-4
2012-01-14T15:00:00Z,44.2081,86.1061,0.0014233194524422288
2012-01-14T18:00:00Z,44.2081,86.1061,0.0016304458258673549
2012-01-14T21:00:00Z,44.2081,86.1061,0.0019202090334147215
2012-01-15T00:00:00Z,44.2081,86.1061,0.002240430796518922
2012-01-15T03:00:00Z,44.2081,86.1061,0.0024070176295936108
2012-01-15T06:00:00Z,44.2081,86.1061,0.0025426126085221767
2012-01-15T09:00:00Z,44.2081,86.1061,0.001933493884280324
2012-01-15T12:00:00Z,44.2081,86.1061,0.001656712731346488
2012-01-15T15:00:00Z,44.2081,86.1061,0.0012020557187497616
2012-01-15T18:00:00Z,44.2081,86.1061,7.112181046977639E-4
2012-01-15T21:00:00Z,44.2081,86.1061,3.2286072382703424E-4
2012-01-16T00:00:00Z,44.2081,86.1061,-1.6890715050976723E-4
2012-01-16T03:00:00Z,44.2081,86.1061,-3.2488914439454675E-4
2012-01-16T06:00:00Z,44.2081,86.1061,-4.3139272020198405E-4
2012-01-16T09:00:00Z,44.2081,86.1061,-8.98620521184057E-4
2012-01-16T12:00:00Z,44.2081,86.1061,-0.0011572459479793906
2012-01-16T15:00:00Z,44.2081,86.1061,-0.0012289853766560555
2012-01-16T18:00:00Z,44.2081,86.1061,-0.0014486894942820072
2012-01-16T21:00:00Z,44.2081,86.1061,-0.0016624648123979568
2012-01-17T00:00:00Z,44.2081,86.1061,-0.001693181460723281
2012-01-17T03:00:00Z,44.2081,86.1061,-0.0019065749365836382
2012-01-17T06:00:00Z,44.2081,86.1061,-0.0019736832473427057
2012-01-17T09:00:00Z,44.2081,86.1061,-0.002536218613386154
2012-01-17T12:00:00Z,44.2081,86.1061,-0.0029132182244211435
2012-01-17T15:00:00Z,44.2081,86.1061,-0.0031981286592781544
2012-01-17T18:00:00Z,44.2081,86.1061,-0.003912606742233038
2012-01-17T21:00:00Z,44.2081,86.1061,-0.004773396998643875
2012-01-18T00:00:00Z,44.2081,86.1061,-0.005357353016734123
2012-01-18T03:00:00Z,44.2081,86.1061,-0.005981014110147953
2012-01-18T06:00:00Z,44.2081,86.1061,-0.006297076120972633
2012-01-18T09:00:00Z,44.2081,86.1061,-0.006932329386472702
2012-01-18T12:00:00Z,44.2081,86.1061,-0.007224949076771736
2012-01-18T15:00:00Z,44.2081,86.1061,-0.007518364116549492
2012-01-18T18:00:00Z,44.2081,86.1061,-0.007823102176189423
2012-01-18T21:00:00Z,44.2081,86.1061,-0.008023795671761036
2012-01-19T00:00:00Z,44.2081,86.1061,-0.007867613807320595
2012-01-19T03:00:00Z,44.2081,86.1061,-0.007928097620606422
2012-01-19T06:00:00Z,44.2081,86.1061,-0.007799929939210415
2012-01-19T09:00:00Z,44.2081,86.1061,-0.008012831211090088
2012-01-19T12:00:00Z,44.2081,86.1061,-0.008310684934258461
2012-01-19T15:00:00Z,44.2081,86.1061,-0.00836963951587677
2012-01-19T18:00:00Z,44.2081,86.1061,-0.008149524219334126
2012-01-19T21:00:00Z,44.2081,86.1061,-0.008146196603775024
2012-01-20T00:00:00Z,44.2081,86.1061,-0.008024866692721844
2012-01-20T03:00:00Z,44.2081,86.1061,-0.00813563633710146
2012-01-20T06:00:00Z,44.2081,86.1061,-0.008048195391893387
2012-01-20T09:00:00Z,44.2081,86.1061,-0.008065503090620041
2012-01-20T12:00:00Z,44.2081,86.1061,-0.008174486458301544
2012-01-20T15:00:00Z,44.2081,86.1061,-0.008106501772999763
2012-01-20T18:00:00Z,44.2081,86.1061,-0.008202889002859592
2012-01-20T21:00:00Z,44.2081,86.1061,-0.00848125945776701
2012-01-21T00:00:00Z,44.2081,86.1061,-0.008478686213493347
2012-01-21T03:00:00Z,44.2081,86.1061,-0.00860015582293272
2012-01-21T06:00:00Z,44.2081,86.1061,-0.008683102205395699
2012-01-21T09:00:00Z,44.2081,86.1061,-0.009025832638144493
2012-01-21T12:00:00Z,44.2081,86.1061,-0.009104275144636631
2012-01-21T15:00:00Z,44.2081,86.1061,-0.008976212702691555
2012-01-21T18:00:00Z,44.2081,86.1061,-0.008999282494187355
2012-01-21T21:00:00Z,44.2081,86.1061,-0.008967620320618153
2012-01-22T00:00:00Z,44.2081,86.1061,-0.008409833535552025
2012-01-22T03:00:00Z,44.2081,86.1061,-0.007899279706180096
2012-01-22T06:00:00Z,44.2081,86.1061,-0.007520055398344994
2012-01-22T09:00:00Z,44.2081,86.1061,-0.0073676579631865025
2012-01-22T12:00:00Z,44.2081,86.1061,-0.007027012296020985
2012-01-22T15:00:00Z,44.2081,86.1061,-0.006806320510804653
2012-01-22T18:00:00Z,44.2081,86.1061,-0.006706710904836655
2012-01-22T21:00:00Z,44.2081,86.1061,-0.006633941549807787
2012-01-23T00:00:00Z,44.2081,86.1061,-0.0064830482006073
2012-01-23T03:00:00Z,44.2081,86.1061,-0.006474645342677832
2012-01-23T06:00:00Z,44.2081,86.1061,-0.006569480523467064
2012-01-23T09:00:00Z,44.2081,86.1061,-0.00664548808708787
2012-01-23T12:00:00Z,44.2081,86.1061,-0.006633029785007238
2012-01-23T15:00:00Z,44.2081,86.1061,-0.006600144784897566
2012-01-23T18:00:00Z,44.2081,86.1061,-0.006449044682085514
2012-01-23T21:00:00Z,44.2081,86.1061,-0.006285199895501137
2012-01-24T00:00:00Z,44.2081,86.1061,-0.005887412466108799
2012-01-24T03:00:00Z,44.2081,86.1061,-0.00532043119892478
2012-01-24T06:00:00Z,44.2081,86.1061,-0.005016188137233257
2012-01-24T09:00:00Z,44.2081,86.1061,-0.004532242193818092
2012-01-24T12:00:00Z,44.2081,86.1061,-0.003998538479208946
2012-01-24T15:00:00Z,44.2081,86.1061,-0.003645307384431362
2012-01-24T18:00:00Z,44.2081,86.1061,-0.003286069491878152
2012-01-24T21:00:00Z,44.2081,86.1061,-0.003230193629860878
2012-01-25T00:00:00Z,44.2081,86.1061,-0.0031508412212133408
2012-01-25T03:00:00Z,44.2081,86.1061,-0.0031948687974363565
2012-01-25T06:00:00Z,44.2081,86.1061,-0.003366508986800909
2012-01-25T09:00:00Z,44.2081,86.1061,-0.0035732905380427837
2012-01-25T12:00:00Z,44.2081,86.1061,-0.003766915062442422
2012-01-25T15:00:00Z,44.2081,86.1061,-0.0037725321017205715
2012-01-25T18:00:00Z,44.2081,86.1061,-0.003929841797798872
2012-01-25T21:00:00Z,44.2081,86.1061,-0.004235432017594576
2012-01-26T00:00:00Z,44.2081,86.1061,-0.004077441990375519
2012-01-26T03:00:00Z,44.2081,86.1061,-0.004174571018666029
2012-01-26T06:00:00Z,44.2081,86.1061,-0.004263739101588726
2012-01-26T09:00:00Z,44.2081,86.1061,-0.004687256645411253
2012-01-26T12:00:00Z,44.2081,86.1061,-0.004935641307383776
2012-01-26T15:00:00Z,44.2081,86.1061,-0.005068312399089336
2012-01-26T18:00:00Z,44.2081,86.1061,-0.005469044670462608
2012-01-26T21:00:00Z,44.2081,86.1061,-0.0060430183075368404
2012-01-27T00:00:00Z,44.2081,86.1061,-0.00642913393676281
2012-01-27T03:00:00Z,44.2081,86.1061,-0.00683815311640501
2012-01-27T06:00:00Z,44.2081,86.1061,-0.0070022400468587875
2012-01-27T09:00:00Z,44.2081,86.1061,-0.007275011390447617
2012-01-27T12:00:00Z,44.2081,86.1061,-0.007268756162375212
