time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","duEW[unit=""""]","duNS[unit=""""]","duV[unit=""""]"
2008-01-01T00:00:00Z,-12.46663907,130.8439879,-4.66E-04,0.001140838,0.003729502
2008-01-01T03:00:00Z,-12.46663907,130.8439879,-4.36E-04,0.00113667,0.00359559
2008-01-01T06:00:00Z,-12.46663907,130.8439879,-4.10E-04,0.001145315,0.00350419
2008-01-01T09:00:00Z,-12.46663907,130.8439879,-3.85E-04,0.001137656,0.003369345
2008-01-01T12:00:00Z,-12.46663907,130.8439879,-3.84E-04,0.001160974,0.003399453
2008-01-01T15:00:00Z,-12.46663907,130.8439879,-4.18E-04,0.001189352,0.003450285
2008-01-01T18:00:00Z,-12.46663907,130.8439879,-4.22E-04,0.001206516,0.003453453
2008-01-01T21:00:00Z,-12.46663907,130.8439879,-4.43E-04,0.00123367,0.00348265
2008-01-02T00:00:00Z,-12.46663907,130.8439879,-4.26E-04,0.001210797,0.003383689
2008-01-02T03:00:00Z,-12.46663907,130.8439879,-4.12E-04,0.001185205,0.00325218
2008-01-02T06:00:00Z,-12.46663907,130.8439879,-4.07E-04,0.001158077,0.003177615
2008-01-02T09:00:00Z,-12.46663907,130.8439879,-3.93E-04,0.001148682,0.003077121
2008-01-02T12:00:00Z,-12.46663907,130.8439879,-4.11E-04,0.001145371,0.003105903
2008-01-02T15:00:00Z,-12.46663907,130.8439879,-4.16E-04,0.001126734,0.003026195
2008-01-02T18:00:00Z,-12.46663907,130.8439879,-4.27E-04,0.001137221,0.00309167
2008-01-02T21:00:00Z,-12.46663907,130.8439879,-4.54E-04,0.001140507,0.003134733
2008-01-03T00:00:00Z,-12.46663907,130.8439879,-4.65E-04,0.001140179,0.003198519
2008-01-03T03:00:00Z,-12.46663907,130.8439879,-4.44E-04,0.001086924,0.00305078
2008-01-03T06:00:00Z,-12.46663907,130.8439879,-4.44E-04,0.001063648,0.003035687
2008-01-03T09:00:00Z,-12.46663907,130.8439879,-4.62E-04,0.001084064,0.003140377
2008-01-03T12:00:00Z,-12.46663907,130.8439879,-4.75E-04,0.001090556,0.003213693
2008-01-03T15:00:00Z,-12.46663907,130.8439879,-5.18E-04,0.001099183,0.003350461
2008-01-03T18:00:00Z,-12.46663907,130.8439879,-5.18E-04,0.001078271,0.003356927
2008-01-03T21:00:00Z,-12.46663907,130.8439879,-5.22E-04,0.001059255,0.003345645
2008-01-04T00:00:00Z,-12.46663907,130.8439879,-5.38E-04,0.001051021,0.003385063
2008-01-04T03:00:00Z,-12.46663907,130.8439879,-5.34E-04,0.001014656,0.003278662
2008-01-04T06:00:00Z,-12.46663907,130.8439879,-5.33E-04,9.94E-04,0.003221673
2008-01-04T09:00:00Z,-12.46663907,130.8439879,-5.44E-04,0.001015266,0.003259128
2008-01-04T12:00:00Z,-12.46663907,130.8439879,-5.85E-04,0.001028126,0.003362221
2008-01-04T15:00:00Z,-12.46663907,130.8439879,-6.35E-04,0.001073126,0.00349641
2008-01-04T18:00:00Z,-12.46663907,130.8439879,-7.48E-04,0.001102449,0.003703562
2008-01-04T21:00:00Z,-12.46663907,130.8439879,-7.88E-04,0.001036182,0.003615997
2008-01-05T00:00:00Z,-12.46663907,130.8439879,-7.52E-04,9.43E-04,0.003392176
2008-01-05T03:00:00Z,-12.46663907,130.8439879,-7.07E-04,8.35E-04,0.003059533
2008-01-05T06:00:00Z,-12.46663907,130.8439879,-6.77E-04,7.79E-04,0.00287259
2008-01-05T09:00:00Z,-12.46663907,130.8439879,-6.61E-04,7.48E-04,0.00276551
2008-01-05T12:00:00Z,-12.46663907,130.8439879,-6.69E-04,7.37E-04,0.002770906
2008-01-05T15:00:00Z,-12.46663907,130.8439879,-6.72E-04,7.01E-04,0.00268878
2008-01-05T18:00:00Z,-12.46663907,130.8439879,-6.48E-04,6.52E-04,0.00256379
2008-01-05T21:00:00Z,-12.46663907,130.8439879,-6.60E-04,6.69E-04,0.002652472
2008-01-06T00:00:00Z,-12.46663907,130.8439879,-6.48E-04,6.27E-04,0.002597184
2008-01-06T03:00:00Z,-12.46663907,130.8439879,-6.16E-04,5.48E-04,0.002339684
2008-01-06T06:00:00Z,-12.46663907,130.8439879,-5.96E-04,5.31E-04,0.002275246
2008-01-06T09:00:00Z,-12.46663907,130.8439879,-6.20E-04,5.64E-04,0.002397784
2008-01-06T12:00:00Z,-12.46663907,130.8439879,-6.14E-04,5.96E-04,0.002483325
2008-01-06T15:00:00Z,-12.46663907,130.8439879,-6.13E-04,5.75E-04,0.002390799
2008-01-06T18:00:00Z,-12.46663907,130.8439879,-5.81E-04,5.10E-04,0.002162356
2008-01-06T21:00:00Z,-12.46663907,130.8439879,-5.66E-04,4.83E-04,0.002059682
2008-01-07T00:00:00Z,-12.46663907,130.8439879,-5.71E-04,5.13E-04,0.002138283
2008-01-07T03:00:00Z,-12.46663907,130.8439879,-5.45E-04,4.98E-04,0.001983779
2008-01-07T06:00:00Z,-12.46663907,130.8439879,-5.27E-04,5.12E-04,0.001980633
2008-01-07T09:00:00Z,-12.46663907,130.8439879,-5.15E-04,5.39E-04,0.002031708
2008-01-07T12:00:00Z,-12.46663907,130.8439879,-5.01E-04,5.57E-04,0.002053215
2008-01-07T15:00:00Z,-12.46663907,130.8439879,-4.88E-04,5.68E-04,0.002013393
2008-01-07T18:00:00Z,-12.46663907,130.8439879,-4.81E-04,5.61E-04,0.001987653
2008-01-07T21:00:00Z,-12.46663907,130.8439879,-4.71E-04,5.73E-04,0.0020131
2008-01-08T00:00:00Z,-12.46663907,130.8439879,-4.59E-04,6.13E-04,0.002084227
2008-01-08T03:00:00Z,-12.46663907,130.8439879,-4.20E-04,5.86E-04,0.00192163
2008-01-08T06:00:00Z,-12.46663907,130.8439879,-4.07E-04,6.20E-04,0.00197603
2008-01-08T09:00:00Z,-12.46663907,130.8439879,-4.05E-04,6.89E-04,0.002184379
2008-01-08T12:00:00Z,-12.46663907,130.8439879,-4.04E-04,7.17E-04,0.002297437
2008-01-08T15:00:00Z,-12.46663907,130.8439879,-4.08E-04,7.26E-04,0.002348437
2008-01-08T18:00:00Z,-12.46663907,130.8439879,-4.03E-04,7.16E-04,0.002382335
2008-01-08T21:00:00Z,-12.46663907,130.8439879,-4.02E-04,7.33E-04,0.002493609
2008-01-09T00:00:00Z,-12.46663907,130.8439879,-4.02E-04,7.40E-04,0.00259169
2008-01-09T03:00:00Z,-12.46663907,130.8439879,-3.78E-04,7.21E-04,0.00253756
2008-01-09T06:00:00Z,-12.46663907,130.8439879,-3.84E-04,7.45E-04,0.002631095
2008-01-09T09:00:00Z,-12.46663907,130.8439879,-3.78E-04,7.72E-04,0.002727922
2008-01-09T12:00:00Z,-12.46663907,130.8439879,-3.86E-04,7.91E-04,0.002863425
2008-01-09T15:00:00Z,-12.46663907,130.8439879,-3.80E-04,7.81E-04,0.002820813
2008-01-09T18:00:00Z,-12.46663907,130.8439879,-3.89E-04,7.88E-04,0.002894914
2008-01-09T21:00:00Z,-12.46663907,130.8439879,-3.93E-04,7.85E-04,0.002927002
2008-01-10T00:00:00Z,-12.46663907,130.8439879,-3.85E-04,8.01E-04,0.003023117
2008-01-10T03:00:00Z,-12.46663907,130.8439879,-3.99E-04,8.22E-04,0.003106536
2008-01-10T06:00:00Z,-12.46663907,130.8439879,-4.18E-04,8.27E-04,0.003153561
2008-01-10T09:00:00Z,-12.46663907,130.8439879,-4.26E-04,8.33E-04,0.003238415
2008-01-10T12:00:00Z,-12.46663907,130.8439879,-4.44E-04,8.68E-04,0.003457394
2008-01-10T15:00:00Z,-12.46663907,130.8439879,-4.67E-04,8.69E-04,0.003496402
2008-01-10T18:00:00Z,-12.46663907,130.8439879,-4.74E-04,8.46E-04,0.003476233
2008-01-10T21:00:00Z,-12.46663907,130.8439879,-4.99E-04,8.49E-04,0.003587605
2008-01-11T00:00:00Z,-12.46663907,130.8439879,-4.93E-04,8.41E-04,0.003658713
2008-01-11T03:00:00Z,-12.46663907,130.8439879,-4.92E-04,8.09E-04,0.003604012
2008-01-11T06:00:00Z,-12.46663907,130.8439879,-4.91E-04,8.26E-04,0.003724879
2008-01-11T09:00:00Z,-12.46663907,130.8439879,-4.92E-04,8.57E-04,0.003891418
2008-01-11T12:00:00Z,-12.46663907,130.8439879,-5.12E-04,8.81E-04,0.004113272
2008-01-11T15:00:00Z,-12.46663907,130.8439879,-5.01E-04,8.63E-04,0.004084723
2008-01-11T18:00:00Z,-12.46663907,130.8439879,-4.97E-04,8.84E-04,0.004142819
2008-01-11T21:00:00Z,-12.46663907,130.8439879,-5.08E-04,9.22E-04,0.00425241
2008-01-12T00:00:00Z,-12.46663907,130.8439879,-5.20E-04,9.56E-04,0.004345761
2008-01-12T03:00:00Z,-12.46663907,130.8439879,-5.06E-04,9.69E-04,0.004278426
2008-01-12T06:00:00Z,-12.46663907,130.8439879,-4.99E-04,0.001008809,0.004345054
2008-01-12T09:00:00Z,-12.46663907,130.8439879,-4.85E-04,0.001031401,0.004341949
2008-01-12T12:00:00Z,-12.46663907,130.8439879,-4.88E-04,0.00105238,0.004372499
2008-01-12T15:00:00Z,-12.46663907,130.8439879,-4.87E-04,0.00104104,0.004293024
2008-01-12T18:00:00Z,-12.46663907,130.8439879,-4.95E-04,0.001046681,0.004314743
2008-01-12T21:00:00Z,-12.46663907,130.8439879,-4.77E-04,0.001012218,0.004171259
2008-01-13T00:00:00Z,-12.46663907,130.8439879,-4.64E-04,0.001006365,0.004103546
2008-01-13T03:00:00Z,-12.46663907,130.8439879,-4.53E-04,0.001005302,0.004035764
2008-01-13T06:00:00Z,-12.46663907,130.8439879,-4.50E-04,9.93E-04,0.003998443
2008-01-13T09:00:00Z,-12.46663907,130.8439879,-4.58E-04,0.001019472,0.004043212
2008-01-13T12:00:00Z,-12.46663907,130.8439879,-4.64E-04,0.00100207,0.004014792
2008-01-13T15:00:00Z,-12.46663907,130.8439879,-4.30E-04,9.50E-04,0.003789888
2008-01-13T18:00:00Z,-12.46663907,130.8439879,-4.24E-04,9.55E-04,0.003804617
2008-01-13T21:00:00Z,-12.46663907,130.8439879,-4.06E-04,9.66E-04,0.003809837
2008-01-14T00:00:00Z,-12.46663907,130.8439879,-3.95E-04,9.52E-04,0.003729187
2008-01-14T03:00:00Z,-12.46663907,130.8439879,-3.66E-04,9.21E-04,0.003580635
2008-01-14T06:00:00Z,-12.46663907,130.8439879,-3.51E-04,8.95E-04,0.003497217
2008-01-14T09:00:00Z,-12.46663907,130.8439879,-3.42E-04,8.93E-04,0.003456648
2008-01-14T12:00:00Z,-12.46663907,130.8439879,-3.75E-04,9.10E-04,0.003522444
2008-01-14T15:00:00Z,-12.46663907,130.8439879,-3.76E-04,8.96E-04,0.003415047
2008-01-14T18:00:00Z,-12.46663907,130.8439879,-3.72E-04,8.67E-04,0.003288967
2008-01-14T21:00:00Z,-12.46663907,130.8439879,-3.84E-04,8.35E-04,0.003152866
2008-01-15T00:00:00Z,-12.46663907,130.8439879,-3.88E-04,8.23E-04,0.003114496
2008-01-15T03:00:00Z,-12.46663907,130.8439879,-3.83E-04,7.85E-04,0.002984236
2008-01-15T06:00:00Z,-12.46663907,130.8439879,-3.88E-04,7.88E-04,0.003000097
2008-01-15T09:00:00Z,-12.46663907,130.8439879,-4.13E-04,8.04E-04,0.003059971
2008-01-15T12:00:00Z,-12.46663907,130.8439879,-4.31E-04,7.95E-04,0.003125976
2008-01-15T15:00:00Z,-12.46663907,130.8439879,-4.30E-04,7.77E-04,0.003078242
2008-01-15T18:00:00Z,-12.46663907,130.8439879,-4.25E-04,7.58E-04,0.003042076
2008-01-15T21:00:00Z,-12.46663907,130.8439879,-4.19E-04,7.42E-04,0.002955583
2008-01-16T00:00:00Z,-12.46663907,130.8439879,-4.16E-04,7.39E-04,0.002970945
2008-01-16T03:00:00Z,-12.46663907,130.8439879,-4.09E-04,7.28E-04,0.002874926
2008-01-16T06:00:00Z,-12.46663907,130.8439879,-4.30E-04,7.55E-04,0.002976369
2008-01-16T09:00:00Z,-12.46663907,130.8439879,-4.57E-04,8.06E-04,0.003101334
2008-01-16T12:00:00Z,-12.46663907,130.8439879,-4.66E-04,8.17E-04,0.003142874
2008-01-16T15:00:00Z,-12.46663907,130.8439879,-4.68E-04,8.07E-04,0.003105443
2008-01-16T18:00:00Z,-12.46663907,130.8439879,-4.70E-04,7.84E-04,0.003079129
2008-01-16T21:00:00Z,-12.46663907,130.8439879,-4.81E-04,7.85E-04,0.003075612
2008-01-17T00:00:00Z,-12.46663907,130.8439879,-5.06E-04,8.39E-04,0.003274902
2008-01-17T03:00:00Z,-12.46663907,130.8439879,-5.01E-04,8.33E-04,0.003241478
2008-01-17T06:00:00Z,-12.46663907,130.8439879,-5.08E-04,8.65E-04,0.003372026
2008-01-17T09:00:00Z,-12.46663907,130.8439879,-5.24E-04,9.23E-04,0.003576716
2008-01-17T12:00:00Z,-12.46663907,130.8439879,-5.57E-04,9.50E-04,0.003714306
2008-01-17T15:00:00Z,-12.46663907,130.8439879,-5.55E-04,9.66E-04,0.003767258
2008-01-17T18:00:00Z,-12.46663907,130.8439879,-5.67E-04,9.94E-04,0.003873569
2008-01-17T21:00:00Z,-12.46663907,130.8439879,-5.59E-04,0.001004382,0.00386225
2008-01-18T00:00:00Z,-12.46663907,130.8439879,-5.29E-04,9.87E-04,0.003806199
2008-01-18T03:00:00Z,-12.46663907,130.8439879,-4.93E-04,9.71E-04,0.003716838
2008-01-18T06:00:00Z,-12.46663907,130.8439879,-4.69E-04,9.73E-04,0.003713166
2008-01-18T09:00:00Z,-12.46663907,130.8439879,-4.84E-04,9.95E-04,0.003776617
2008-01-18T12:00:00Z,-12.46663907,130.8439879,-4.79E-04,0.001014594,0.003856321
2008-01-18T15:00:00Z,-12.46663907,130.8439879,-4.46E-04,9.99E-04,0.003745248
2008-01-18T18:00:00Z,-12.46663907,130.8439879,-4.26E-04,9.60E-04,0.003617019
2008-01-18T21:00:00Z,-12.46663907,130.8439879,-4.23E-04,9.25E-04,0.003469687
2008-01-19T00:00:00Z,-12.46663907,130.8439879,-4.05E-04,9.27E-04,0.003474603
2008-01-19T03:00:00Z,-12.46663907,130.8439879,-3.83E-04,9.19E-04,0.003397124
2008-01-19T06:00:00Z,-12.46663907,130.8439879,-3.73E-04,9.43E-04,0.003415873
2008-01-19T09:00:00Z,-12.46663907,130.8439879,-3.59E-04,9.55E-04,0.003381712
2008-01-19T12:00:00Z,-12.46663907,130.8439879,-3.53E-04,9.91E-04,0.003467223
2008-01-19T15:00:00Z,-12.46663907,130.8439879,-3.38E-04,9.66E-04,0.003349368
2008-01-19T18:00:00Z,-12.46663907,130.8439879,-3.28E-04,9.54E-04,0.003276598
2008-01-19T21:00:00Z,-12.46663907,130.8439879,-3.19E-04,9.10E-04,0.003100497
2008-01-20T00:00:00Z,-12.46663907,130.8439879,-3.06E-04,8.84E-04,0.002999621
2008-01-20T03:00:00Z,-12.46663907,130.8439879,-2.97E-04,8.41E-04,0.002838393
2008-01-20T06:00:00Z,-12.46663907,130.8439879,-3.13E-04,8.53E-04,0.002860809
2008-01-20T09:00:00Z,-12.46663907,130.8439879,-3.19E-04,8.37E-04,0.002791613
2008-01-20T12:00:00Z,-12.46663907,130.8439879,-3.05E-04,8.19E-04,0.002713738
2008-01-20T15:00:00Z,-12.46663907,130.8439879,-3.01E-04,7.80E-04,0.00258701
2008-01-20T18:00:00Z,-12.46663907,130.8439879,-2.89E-04,7.61E-04,0.002499604
2008-01-20T21:00:00Z,-12.46663907,130.8439879,-3.03E-04,7.61E-04,0.002476088
2008-01-21T00:00:00Z,-12.46663907,130.8439879,-2.68E-04,7.29E-04,0.00235723
2008-01-21T03:00:00Z,-12.46663907,130.8439879,-2.52E-04,6.96E-04,0.002206257
2008-01-21T06:00:00Z,-12.46663907,130.8439879,-2.65E-04,7.35E-04,0.002300164
2008-01-21T09:00:00Z,-12.46663907,130.8439879,-2.65E-04,7.18E-04,0.002280863
2008-01-21T12:00:00Z,-12.46663907,130.8439879,-2.56E-04,6.96E-04,0.002273009
2008-01-21T15:00:00Z,-12.46663907,130.8439879,-2.36E-04,6.45E-04,0.002109092
2008-01-21T18:00:00Z,-12.46663907,130.8439879,-2.14E-04,5.94E-04,0.001991895
2008-01-21T21:00:00Z,-12.46663907,130.8439879,-1.94E-04,5.35E-04,0.00183746
2008-01-22T00:00:00Z,-12.46663907,130.8439879,-1.55E-04,4.93E-04,0.001733279
2008-01-22T03:00:00Z,-12.46663907,130.8439879,-1.49E-04,4.51E-04,0.001586927
2008-01-22T06:00:00Z,-12.46663907,130.8439879,-1.33E-04,4.47E-04,0.001599718
2008-01-22T09:00:00Z,-12.46663907,130.8439879,-1.26E-04,4.39E-04,0.001606081
2008-01-22T12:00:00Z,-12.46663907,130.8439879,-1.37E-04,4.25E-04,0.001668288
2008-01-22T15:00:00Z,-12.46663907,130.8439879,-1.24E-04,3.40E-04,0.001469522
2008-01-22T18:00:00Z,-12.46663907,130.8439879,-1.25E-04,3.09E-04,0.001410281
2008-01-22T21:00:00Z,-12.46663907,130.8439879,-1.60E-04,3.23E-04,0.001504845
2008-01-23T00:00:00Z,-12.46663907,130.8439879,-1.68E-04,3.18E-04,0.00159508
2008-01-23T03:00:00Z,-12.46663907,130.8439879,-1.68E-04,2.90E-04,0.001509082
2008-01-23T06:00:00Z,-12.46663907,130.8439879,-1.86E-04,2.93E-04,0.001536668
2008-01-23T09:00:00Z,-12.46663907,130.8439879,-1.99E-04,3.00E-04,0.001586999
2008-01-23T12:00:00Z,-12.46663907,130.8439879,-2.08E-04,3.25E-04,0.001730874
2008-01-23T15:00:00Z,-12.46663907,130.8439879,-2.06E-04,2.84E-04,0.001670234
2008-01-23T18:00:00Z,-12.46663907,130.8439879,-1.90E-04,2.67E-04,0.001629987
2008-01-23T21:00:00Z,-12.46663907,130.8439879,-2.09E-04,2.73E-04,0.001701243
2008-01-24T00:00:00Z,-12.46663907,130.8439879,-2.11E-04,2.80E-04,0.001765734
2008-01-24T03:00:00Z,-12.46663907,130.8439879,-2.22E-04,2.97E-04,0.001813492
2008-01-24T06:00:00Z,-12.46663907,130.8439879,-2.33E-04,3.07E-04,0.001828851
2008-01-24T09:00:00Z,-12.46663907,130.8439879,-2.36E-04,3.28E-04,0.001832696
2008-01-24T12:00:00Z,-12.46663907,130.8439879,-2.32E-04,3.78E-04,0.00197899
2008-01-24T15:00:00Z,-12.46663907,130.8439879,-2.19E-04,3.62E-04,0.00186207
2008-01-24T18:00:00Z,-12.46663907,130.8439879,-2.19E-04,3.65E-04,0.001818432
2008-01-24T21:00:00Z,-12.46663907,130.8439879,-2.15E-04,3.66E-04,0.001754462
2008-01-25T00:00:00Z,-12.46663907,130.8439879,-2.11E-04,3.76E-04,0.001760207
2008-01-25T03:00:00Z,-12.46663907,130.8439879,-2.38E-04,4.05E-04,0.001776601
2008-01-25T06:00:00Z,-12.46663907,130.8439879,-2.44E-04,4.10E-04,0.001720825
2008-01-25T09:00:00Z,-12.46663907,130.8439879,-2.40E-04,3.94E-04,0.001598088
2008-01-25T12:00:00Z,-12.46663907,130.8439879,-2.69E-04,4.14E-04,0.00168247
2008-01-25T15:00:00Z,-12.46663907,130.8439879,-2.69E-04,3.98E-04,0.001639142
2008-01-25T18:00:00Z,-12.46663907,130.8439879,-2.53E-04,3.72E-04,0.001512464
2008-01-25T21:00:00Z,-12.46663907,130.8439879,-2.49E-04,3.65E-04,0.001437552
2008-01-26T00:00:00Z,-12.46663907,130.8439879,-2.44E-04,3.57E-04,0.001403125
2008-01-26T03:00:00Z,-12.46663907,130.8439879,-2.53E-04,3.68E-04,0.00140327
2008-01-26T06:00:00Z,-12.46663907,130.8439879,-2.54E-04,3.72E-04,0.001385276
2008-01-26T09:00:00Z,-12.46663907,130.8439879,-2.66E-04,4.22E-04,0.001502993
2008-01-26T12:00:00Z,-12.46663907,130.8439879,-2.79E-04,4.28E-04,0.001602858
2008-01-26T15:00:00Z,-12.46663907,130.8439879,-2.65E-04,4.02E-04,0.001462857
2008-01-26T18:00:00Z,-12.46663907,130.8439879,-2.45E-04,3.78E-04,0.001339504
2008-01-26T21:00:00Z,-12.46663907,130.8439879,-2.27E-04,3.41E-04,0.001164507
2008-01-27T00:00:00Z,-12.46663907,130.8439879,-1.90E-04,3.13E-04,0.001048194
2008-01-27T03:00:00Z,-12.46663907,130.8439879,-1.89E-04,3.04E-04,9.94E-04
2008-01-27T06:00:00Z,-12.46663907,130.8439879,-2.03E-04,3.03E-04,9.85E-04
2008-01-27T09:00:00Z,-12.46663907,130.8439879,-2.23E-04,3.58E-04,0.001124053
2008-01-27T12:00:00Z,-12.46663907,130.8439879,-2.35E-04,3.53E-04,0.001130688
2008-01-27T15:00:00Z,-12.46663907,130.8439879,-2.10E-04,3.05E-04,9.46E-04
2008-01-27T18:00:00Z,-12.46663907,130.8439879,-2.05E-04,2.69E-04,8.25E-04
2008-01-27T21:00:00Z,-12.46663907,130.8439879,-2.10E-04,2.48E-04,7.34E-04
2008-01-28T00:00:00Z,-12.46663907,130.8439879,-2.28E-04,2.40E-04,7.18E-04
2008-01-28T03:00:00Z,-12.46663907,130.8439879,-2.39E-04,2.41E-04,7.17E-04
2008-01-28T06:00:00Z,-12.46663907,130.8439879,-2.70E-04,2.65E-04,8.27E-04
2008-01-28T09:00:00Z,-12.46663907,130.8439879,-3.03E-04,2.89E-04,9.31E-04
2008-01-28T12:00:00Z,-12.46663907,130.8439879,-3.09E-04,2.47E-04,8.84E-04
2008-01-28T15:00:00Z,-12.46663907,130.8439879,-3.05E-04,2.33E-04,8.66E-04
2008-01-28T18:00:00Z,-12.46663907,130.8439879,-2.98E-04,2.31E-04,8.93E-04
2008-01-28T21:00:00Z,-12.46663907,130.8439879,-3.12E-04,2.42E-04,9.31E-04
2008-01-29T00:00:00Z,-12.46663907,130.8439879,-2.90E-04,2.31E-04,8.99E-04
2008-01-29T03:00:00Z,-12.46663907,130.8439879,-2.98E-04,2.58E-04,9.91E-04
2008-01-29T06:00:00Z,-12.46663907,130.8439879,-3.06E-04,2.87E-04,0.001088775
2008-01-29T09:00:00Z,-12.46663907,130.8439879,-3.17E-04,3.32E-04,0.001236428
2008-01-29T12:00:00Z,-12.46663907,130.8439879,-3.01E-04,2.95E-04,0.001123623
2008-01-29T15:00:00Z,-12.46663907,130.8439879,-2.93E-04,2.80E-04,0.001065372
2008-01-29T18:00:00Z,-12.46663907,130.8439879,-3.08E-04,2.94E-04,0.001103207
2008-01-29T21:00:00Z,-12.46663907,130.8439879,-3.20E-04,3.13E-04,0.001128384
2008-01-30T00:00:00Z,-12.46663907,130.8439879,-2.95E-04,2.97E-04,0.001036995
2008-01-30T03:00:00Z,-12.46663907,130.8439879,-3.06E-04,3.14E-04,0.001018503
2008-01-30T06:00:00Z,-12.46663907,130.8439879,-3.22E-04,3.06E-04,9.92E-04
2008-01-30T09:00:00Z,-12.46663907,130.8439879,-3.48E-04,3.51E-04,0.001107773
2008-01-30T12:00:00Z,-12.46663907,130.8439879,-3.63E-04,3.53E-04,0.001128603
2008-01-30T15:00:00Z,-12.46663907,130.8439879,-3.55E-04,3.56E-04,0.001087104
2008-01-30T18:00:00Z,-12.46663907,130.8439879,-3.44E-04,3.90E-04,0.001144614
2008-01-30T21:00:00Z,-12.46663907,130.8439879,-3.45E-04,4.07E-04,0.001155143
2008-01-31T00:00:00Z,-12.46663907,130.8439879,-3.21E-04,4.02E-04,0.001122509
2008-01-31T03:00:00Z,-12.46663907,130.8439879,-2.99E-04,4.27E-04,0.001124498
2008-01-31T06:00:00Z,-12.46663907,130.8439879,-3.13E-04,4.63E-04,0.001240586
2008-01-31T09:00:00Z,-12.46663907,130.8439879,-3.29E-04,5.23E-04,0.001400636
2008-01-31T12:00:00Z,-12.46663907,130.8439879,-2.99E-04,5.00E-04,0.001354056
2008-01-31T15:00:00Z,-12.46663907,130.8439879,-2.61E-04,4.80E-04,0.001251632
2008-01-31T18:00:00Z,-12.46663907,130.8439879,-2.59E-04,5.05E-04,0.001314685
2008-01-31T21:00:00Z,-12.46663907,130.8439879,-2.71E-04,5.26E-04,0.00143385
2008-02-01T00:00:00Z,-12.46663907,130.8439879,-2.49E-04,5.03E-04,0.001428241
2008-02-01T03:00:00Z,-12.46663907,130.8439879,-2.40E-04,4.99E-04,0.00142512
2008-02-01T06:00:00Z,-12.46663907,130.8439879,-2.59E-04,5.09E-04,0.001539865
2008-02-01T09:00:00Z,-12.46663907,130.8439879,-2.85E-04,5.50E-04,0.00171636
2008-02-01T12:00:00Z,-12.46663907,130.8439879,-2.70E-04,5.34E-04,0.001714931
2008-02-01T15:00:00Z,-12.46663907,130.8439879,-2.37E-04,5.12E-04,0.001622135
2008-02-01T18:00:00Z,-12.46663907,130.8439879,-2.25E-04,5.18E-04,0.00164497
2008-02-01T21:00:00Z,-12.46663907,130.8439879,-2.31E-04,5.37E-04,0.001727583
2008-02-02T00:00:00Z,-12.46663907,130.8439879,-2.08E-04,5.21E-04,0.001686527
2008-02-02T03:00:00Z,-12.46663907,130.8439879,-1.90E-04,5.03E-04,0.001598073
2008-02-02T06:00:00Z,-12.46663907,130.8439879,-2.04E-04,5.22E-04,0.001695812
2008-02-02T09:00:00Z,-12.46663907,130.8439879,-2.43E-04,5.75E-04,0.001898874
2008-02-02T12:00:00Z,-12.46663907,130.8439879,-2.44E-04,5.59E-04,0.001877824
2008-02-02T15:00:00Z,-12.46663907,130.8439879,-2.34E-04,5.45E-04,0.001796812
2008-02-02T18:00:00Z,-12.46663907,130.8439879,-2.22E-04,5.53E-04,0.001817698
2008-02-02T21:00:00Z,-12.46663907,130.8439879,-2.41E-04,5.54E-04,0.001864232
2008-02-03T00:00:00Z,-12.46663907,130.8439879,-2.45E-04,5.45E-04,0.001883353
2008-02-03T03:00:00Z,-12.46663907,130.8439879,-2.56E-04,5.51E-04,0.00188635
2008-02-03T06:00:00Z,-12.46663907,130.8439879,-2.71E-04,5.63E-04,0.001942687
2008-02-03T09:00:00Z,-12.46663907,130.8439879,-3.18E-04,6.03E-04,0.002113475
2008-02-03T12:00:00Z,-12.46663907,130.8439879,-3.27E-04,6.04E-04,0.00216501
2008-02-03T15:00:00Z,-12.46663907,130.8439879,-3.10E-04,5.82E-04,0.002047862
2008-02-03T18:00:00Z,-12.46663907,130.8439879,-3.06E-04,5.83E-04,0.0020826
2008-02-03T21:00:00Z,-12.46663907,130.8439879,-3.40E-04,6.10E-04,0.002255136
2008-02-04T00:00:00Z,-12.46663907,130.8439879,-3.22E-04,5.88E-04,0.002154945
2008-02-04T03:00:00Z,-12.46663907,130.8439879,-3.21E-04,5.65E-04,0.002035561
2008-02-04T06:00:00Z,-12.46663907,130.8439879,-3.19E-04,5.81E-04,0.002088724
2008-02-04T09:00:00Z,-12.46663907,130.8439879,-3.36E-04,6.11E-04,0.002125046
2008-02-04T12:00:00Z,-12.46663907,130.8439879,-3.50E-04,6.14E-04,0.002125684
2008-02-04T15:00:00Z,-12.46663907,130.8439879,-3.46E-04,5.93E-04,0.002028255
2008-02-04T18:00:00Z,-12.46663907,130.8439879,-3.36E-04,5.79E-04,0.001982223
2008-02-04T21:00:00Z,-12.46663907,130.8439879,-3.62E-04,5.98E-04,0.002018352
2008-02-05T00:00:00Z,-12.46663907,130.8439879,-3.74E-04,5.98E-04,0.001994736
2008-02-05T03:00:00Z,-12.46663907,130.8439879,-3.69E-04,5.75E-04,0.001920421
2008-02-05T06:00:00Z,-12.46663907,130.8439879,-4.01E-04,6.17E-04,0.00202423
2008-02-05T09:00:00Z,-12.46663907,130.8439879,-4.04E-04,6.26E-04,0.002000726
